.	_	↓0;d¦

Sei	NUM	↓0;d¦
penalti	N	↓0;d¦
jaurti	VV.PTCP	↓0;d¦
zizkioten	V	↓0;d-------+*¦+d+u→
holandarrek	N	↓0;d¦---
,	_	↓0;d¦
eta	CONJ	↓0;d¦
bakarra	ADJ	↓0;d¦--
sartu	VV.PTCP	↓0;d¦
.	_	↓0;d¦

Orain	ADV	↓0;d¦
pare	N	↓0;d¦
bat	NUM	↓0;d¦
urtera	N	↓0;d¦--
arte	ADP	↓0;d¦
emakumeak	N	↓0;d¦--
hil	VV.PTCP	↓0;d¦
egiten	V	↓0;d¦--→
ziren	V	↓0;d-¦--+z+a→
,	_	↓0;d¦
azterketa	N	↓0;d¦
ginekologikorik	ADJ	↓0;d¦---
ez	PART	↓0;d¦
zutelako	V	↓0;d-¦----→-+a+n
.	_	↓0;d¦

Elianek	PROPN	↑0¦↓1;d¦--
aitarekin	N	↓0;d¦-----
egon	VV.PTCP	↓0;d¦
behar	N	↓0;d¦
du	V	↓0;d-¦+k+a+n
;	_	↓0;d¦
aita	N	↓0;d¦
da	V	↓0;d-+i+z¦+n
umeari	N	↓0;d¦---
buruz	ADP	↓0;d¦
erabakitzeko	V	↓0;d¦-----
pertsonarik	N	↓0;d¦---
egokiena	ADJ	↓0;d¦---
"	_	↓0;d¦
.	_	↓0;d¦

Abokatuek	VV.PTCP	↓0;d¦--
errekurritu	VV.PTCP	↓0;d¦
egin	VV.PTCP	↓0;d¦
dute	V	↓0;d+*+e¦--+n
erabakia	N	↓0;d¦-
.	_	↓0;d¦

Xabier	PROPN	↑0¦↓1;d¦
Ugalde	PROPN	↑0¦↓1;d¦
AEK-ko	PROPN	↑0;d¦---
Arabako	PROPN	↑0¦↓1;d¦--
koordinatzaileak	N	↓0;d¦--
adierazi	V	↓0;d¦
zuenez	V	↓0;d--+*¦+d+u→--
,	_	↓0;d¦
"	_	↓0;d¦
gure	PRO	↓0;d¦--
lana	N	↓0;d¦-
euskalduntzearen	V	↓0;d¦-------+d+u
eremura	N	↓0;d¦--
mugatzen	V	↓0;d¦---+u
dela	V	↓0;d---+i+z¦+n
aldarrikatu	VV.PTCP	↓0;d¦
nahi	N	↓0;d¦
dugu	V	↓0;d-¦--+k+a+n
"	_	↓0;d¦
.	_	↓0;d¦

Baina	CONJ	↓0;d¦
indarraren	N	↓0;d¦-----
ordua	N	↓0;d¦-
heldu	VV.PTCP	↓0;d¦
da	V	↓0;d-+i+z¦+n
,	_	↓0;d¦
.	_	↓0;d¦

Horrek	DET	↓0;d¦---+i
ekarriko	VV.PTCP	↓0;d¦--
luke	V	↓0;d---+*¦+d+u+n
estatu	N	↓0;d¦
bakoitzak	ADJ	↓0;d¦--
duen	V	↓0;d-¦-+k+a→
boto	N	↓0;d¦
kopurua	N	↓0;d¦-
egokitzea	V	↓0;d¦---+u
daukan	V	↓0;d+e→-¦--+i
biztanle	N	↓0;d¦
kopuruari	N	↓0;d¦---
.	_	↓0;d¦

Jesus	PROPN	↑0¦↓1;d¦
Sanchez	PROPN	↑0¦↓1;d¦
autobus	N	↓0;d¦
gidaria	N	↓0;d¦-
koman	N	↓0;d¦-
dago	V	↓0;d--+e¦+n
.	_	↓0;d¦

Azkenean	ADV	↓0;d¦
,	_	↓0;d¦
nafarrak	N	↓0;d¦---
nagusitu	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
,	_	↓0;d¦
6	NUM	↓0;d¦
minutu	N	↓0;d¦
eta	CONJ	↓0;d¦
32	NUM	↓0;d¦
segundorekin	N	↓0;d¦-----
.	_	↓0;d¦

Gu	PRO	↓0;d¦
herri	N	↓0;d¦
bat	NUM	↓0;d¦
gara	V	↓0;d-+i+z¦--+n
.	_	↓0;d¦

Espediente	N	↓0;d¦
horretan	DET	↓0;d¦-----+i
Urnietako	PROPN	↑0¦↓1;d¦--
San	N	↓0;d¦
Juan	PROPN	↑0¦↓1;d¦
T.Z.-ra	PROPN	↑0¦↓1¦↑2¦↓-1;d¦---
joango	VV.PTCP	↓0;d¦--
den	V	↓0;d--+i+z+a¦
lurrazpiko	ADJ	↓0;d¦
elektrizitate-lineari	N	↓0;d¦++→++→→→→→--
(	_	↓0;d¦
13,2	NUM	↓0;d¦
kv	N	↓0;d¦
,	_	↓0;d¦
zirkuito	N	↓0;d¦-+u
bakuna	ADJ	↓0;d¦-
)	_	↓0;d¦
administrazioaren	N	↓0;d¦----
baimena	N	↓0;d¦-
emateko	V	↓0;d¦----+n
eta	CONJ	↓0;d¦
egiteko	V	↓0;d¦----+n
proiektua	N	↓0;d¦-
onartzeko	V	↓0;d¦----+u
eskatzen	V	↓0;d¦---+u
da	V	↓0;d-+i+z¦+n
.	_	↓0;d¦

Zeintzuk	DET	↓0;d¦
dira	V	↓0;d-¦-+z→+n
bi	NUM	↓0;d¦
taldeen	N	↓0;d¦--
alde	N	↓0;d¦
indartsuenak	ADJ	↓0;d¦----
?	_	↓0;d¦

Azken	NUM	↓0;d¦
batean	NUM	↓0;d¦---
,	_	↓0;d¦
Euskal	N	↓0;d¦
Herri	N	↓0;d¦
osoko	ADJ	↓0;d¦--
hautetsiekin	N	↓0;d¦----
osatuko	VV.PTCP	↓0;d¦--
den	V	↓0;d--+i+z+a¦
biltzar	N	↓0;d¦
horrek	DET	↓0;d¦---+i
gatazka	N	↓0;d¦
politikoaren	ADJ	↓0;d¦----
muina	N	↓0;d¦-
mahai	N	↓0;d¦
gainean	ADP	↓0;d¦---
jartzen	V	↓0;d¦----+r+i
du	V	↓0;d+*+e¦+n
:	_	↓0;d¦

Hakkinen	PROPN	↑0¦↓1;d¦
eta	CONJ	↓0;d¦
Schumacherren	PROPN	↑0¦↓1;d¦---
nagusitasuna	N	↓0;d¦-
agerian	ADV	↓0;d¦
gelditu	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
atzo	ADV	↓0;d¦
ere	CONJ	↓0;d¦
.	_	↓0;d¦

Ur	N	↓0;d¦
lagin	N	↓0;d¦
biltzeak	N	↓0;d¦--
itsas	N	↓0;d¦+o
azalean	N	↓0;d¦---
egin	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
,	_	↓0;d¦
batez	NUM	↓0;d¦--
ere	CONJ	↓0;d¦
kutsadura	N	↓0;d¦
geruza	N	↓0;d¦
batetik	NUM	↓0;d¦----
hurbil	ADP	↓0;d¦
.	_	↓0;d¦

Zurtoin	N	↓0;d¦
urtsua	ADJ	↓0;d¦-
duten	V	↓0;d-¦--+k+a→
landareak	N	↓0;d¦--
errazago	ADJ	↓0;d¦---
erasotzen	V	↓0;d¦----
ditu	V	↓0;d+*+e¦--→+n
.	_	↓0;d¦

Ez	PART	↓0;d¦
dinat	V	↓0;d+*+e¦-+u→--
gauza	N	↓0;d¦
haundirik	ADJ	↓0;d→→-¦---
ikasi	VV.PTCP	↓0;d¦
eskolan	N	↓0;d¦-
,	_	↓0;d¦
bainan	CONJ	↓0;d¦-
oraino	ADV	↓0;d¦
gogoan	N	↓0;d¦--
dinat	V	↓0;d---+u+k¦-+n
mediku	N	↓0;d¦
baten	NUM	↓0;d¦--
istorio	N	↓0;d¦
bat	NUM	↓0;d¦
,	_	↓0;d¦
eta	CONJ	↓0;d¦
esplikatzen	V	↓0;d¦---+u
zinan	V	↓0;d--+*+e+d+u¦--
osagarri	N	↓0;d¦
onean	ADJ	↓0;d¦---
zirenak	V	↓0;d-¦---+z→-+n
eri	ADJ	↓0;d¦
zirela	V	↓0;d-¦---+z→+n
ez	PART	↓0;d¦
zekiten	V	↓0;d--+j+a¦--→
batzu	DET	↓0;d¦+k
zirela	V	↓0;d-¦---+z→+n
.	_	↓0;d¦

Jakina	ADV	↓0;d¦
,	_	↓0;d¦
Itoizko	PROPN	↑0¦↓1;d¦+t→--
urtegia	N	↓0;d¦-
justifikatzeko	V	↓0;d¦----+u
erabili	VV.PTCP	↓0;d¦
duten	V	↓0;d+*+e¦--→
argudio	N	↓0;d¦
nagusia	ADJ	↓0;d¦-
,	_	↓0;d¦
Nafarroako	PROPN	↑0¦↓1;d¦--
ubidea	N	↓0;d¦-
,	_	↓0;d¦
ezin	N	↓0;d¦
izango	VV.PTCP	↓0;d¦--
dute	V	↓0;d+*+e¦--+n
egin	VV.PTCP	↓0;d¦
Gorenak	ADJ	↓0;d¦--
jarri	VV.PTCP	↓0;d¦
dituen	V	↓0;d----+*¦+d+u→
baldintzetan	N	↓0;d¦--→-
.	_	↓0;d¦

Zidaneren	PROPN	↑0¦↓1;d¦---
moduko	N	↓0;d¦--
jokalariak	N	↓0;d¦--
ez	PART	↓0;d¦
dira	V	↓0;d-¦-+z→+n
egunero	ADV	↓0;d¦
ateratzen	V	↓0;d¦----
,	_	↓0;d¦
baina	CONJ	↓0;d¦
goi	N	↓0;d¦
mailako	N	↓0;d¦--
gazteak	N	↓0;d¦--
anitz	DET	↓0;d¦
dira	V	↓0;d-¦-+z→+n
.	_	↓0;d¦

Talde	N	↓0;d¦
aldaketak	N	↓0;d¦-
,	_	↓0;d¦
antza	ADV	↓0;d¦
,	_	↓0;d¦
ez	PART	↓0;d¦
dio	V	↓0;d+*+e¦--+u+n
onurarik	N	↓0;d¦---
ekarri	VV.PTCP	↓0;d¦
.	_	↓0;d¦

Ondoren	ADV	↓0;d¦
eguneko	N	↓0;d¦---
galderen	N	↓0;d¦--+a
txanda	N	↓0;d¦
iritsi	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
.	_	↓0;d¦

Bahamak	PROPN	↑0¦↓1;d¦
,	_	↓0;d¦
Jamaika	PROPN	↑0¦↓1;d¦
eta	CONJ	↓0;d¦
Kuba	PROPN	↑0¦↓1;d¦
oso	ADV	↓0;d¦
fin	ADJ	↓0;d¦
ibili	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
atzo	ADV	↓0;d¦
4x100	N	↓0;d¦
eta	CONJ	↓0;d¦
4x400	N	↓0;d¦
metroetako	N	↓0;d¦-----
finaletan	N	↓0;d¦----
.	_	↓0;d¦

Asko	ADV	↓0;d¦
kostata	ADV	↓0;d¦
izan	VV.PTCP	↓0;d¦
bazen	V	↓0;d--+i¦-+a→
ere	CONJ	↓0;d¦
,	_	↓0;d¦
igandean	N	↓0;d¦--
lortu	VV.PTCP	↓0;d¦
zuen	V	↓0;d--+*¦+d+u→
lehen	NUM	↓0;d¦
hori	DET	↓0;d¦
Alavesek	PROPN	↑0¦↓1;d¦--
eta	CONJ	↓0;d¦
Dan	PROPN	↑0¦↓1;d¦
Eggen	PROPN	↑0¦↓1;d¦
gustora	ADV	↓0;d¦-+u→→
zegoen	V	↓0;d-¦-→
atzo	ADV	↓0;d¦
horregatik	ADV	↓0;d¦
:	_	↓0;d¦

Lau	NUM	↓0;d¦
holandar	N	↓0;d¦
atxilotu	VV.PTCP	↓0;d¦
dituzte	V	↓0;d------+*¦+d+u+n
,	_	↓0;d¦
Milosevic	PROPN	↑0¦↓1;d¦
hil	VV.PTCP	↓0;d¦
nahi	N	↓0;d¦
izateaz	V	↓0;d¦----+n
akusatuta	VV.PTCP	↓0;d¦--
.	_	↓0;d¦

Baina	CONJ	↓0;d¦
,	_	↓0;d¦
denboraldi	N	↓0;d¦
honetan	DET	↓0;d¦----→-+u
eman	VV.PTCP	↓0;d¦
duen	V	↓0;d+*+e¦-→
maila	N	↓0;d¦
ikusirik	VV.PTCP	↓0;d¦---
,	_	↓0;d¦
arriskuaren	N	↓0;d¦----
zapore	N	↓0;d¦
mingotsa	ADJ	↓0;d¦-
dastatzen	V	↓0;d¦---+u
ari	V	↓0;d¦
dira	V	↓0;d-¦-+z→+n
Gasteizen	PROPN	↑0¦↓1;d¦--
.	_	↓0;d¦

Ildo	N	↓0;d¦
horri	DET	↓0;d¦-→
jarraikiz	VV.PTCP	↓0;d¦-
,	_	↓0;d¦
Estatuak	N	↓0;d¦--
UMTS-Frekuentzien	N	↑0¦↓4¦↑5¦↓6;d→→-→+t¦--+a
enkantea	N	↓0;d¦-
dela	V	↓0;d---+i+z¦+n
eta	CONJ	↓0;d¦
poltsikoratu	VV.PTCP	↓0;d¦
dituen	V	↓0;d----+*¦+d+u→
8,4	NUM	↓0;d¦
bilioi	N	↓0;d¦
pezetak	N	↓0;d¦-
zorrak	N	↓0;d¦---
amortizatzeko	V	↓0;d¦----+u
erabili	VV.PTCP	↓0;d¦
dira	V	↓0;d-¦-+z→+n
.	_	↓0;d¦

Frantxua	PROPN	↑0¦↓1;d¦
Maitia	PROPN	↑0¦↓1;d¦
sozialistak	ADJ	↓0;d¦-
"	_	↓0;d¦
mementoz	N	↓0;d¦-
Gobernua	N	↓0;d¦-
korsikar	ADJ	↓0;d¦
aferarekin	N	↓0;d¦-----
"	_	↓0;d¦
ari	V	↓0;d¦
dela	V	↓0;d---+i+z¦+n
argudiatu	VV.PTCP	↓0;d¦
zuen	V	↓0;d--+*¦+d+u→
eta	CONJ	↓0;d¦
Hego	N	↓0;d¦
Euskal	N	↓0;d¦
Herrian	N	↓0;d¦--
dagoen	V	↓0;d--+e¦-→
bortizkeria	N	↓0;d¦
egoera	N	↓0;d¦
eta	CONJ	↓0;d¦
"	_	↓0;d¦
Espainiak	PROPN	↑0¦↓1;d¦-
Euskal	N	↓0;d¦
Departamendurik	N	↓0;d¦---
sor	V	↓0;d¦+t+u
ez	PART	↓0;d¦
dadin	V	↓0;d--+*+e¦
egiten	V	↓0;d¦--→
duen	V	↓0;d+*+e¦-→
presioa	N	↓0;d¦-
"	_	↓0;d¦
azpimarratu	VV.PTCP	↓0;d¦
zituen	V	↓0;d----+*¦+d+u→
.	_	↓0;d¦

Zonbat	DET	↓0;d→-+e¦
egiten	V	↓0;d¦--→
du	V	↓0;d+*+e¦+n
?	_	↓0;d¦

Txuri-urdinen	ADJ	↓0;d¦--
entrenatzaileak	N	↓0;d¦--
badirudi	V	↓0;d---¦+t+u
hasieratik	N	↓0;d¦---
zelairatuko	VV.PTCP	↓0;d¦--
duen	V	↓0;d+*+e¦-→
hamaikakoan	N	↓0;d¦----
zalantza	N	↓0;d¦
bakarra	ADJ	↓0;d¦--
duela	V	↓0;d-¦--+k→+n
;	_	↓0;d¦
Tayfun	PROPN	↑0¦↓1;d¦
zelairatu	VV.PTCP	↓0;d¦
edo	CONJ	↓0;d¦
ez	PART	↓0;d¦
.	_	↓0;d¦

Zerk	DET	↓0;d¦-
kezkatzen	V	↓0;d¦---+u
zaitu	V	↓0;d----+*+e+d¦+n
Athleticen	PROPN	↑0¦↓1;d¦--
jokoan	N	↓0;d¦--
?	_	↓0;d¦

Elkarrekin	PRO	↓0;d¦-----
jarraitzen	V	↓0;d¦---+u
badugu	V	↓0;d--+*+e¦--+n
,	_	↓0;d¦
ez	PART	↓0;d¦
digute	V	↓0;d-----+*¦+d+u+n
ezertxo	PRO	↓0;d¦
ere	CONJ	↓0;d¦
egingo	VV.PTCP	↓0;d¦--
.	_	↓0;d¦

Eta	CONJ	↓0;d¦
goian	N	↓0;d¦--
dago	V	↓0;d--+e¦+n
idatzita	VV.PTCP	↓0;d¦--
,	_	↓0;d¦
alegia	CONJ	↓0;d¦
,	_	↓0;d¦
salba	V	↓0;d¦+t+u
ditzagun	V	↓0;d---+*+e¦--→
baleak	N	↓0;d¦-
,	_	↓0;d¦
salba	V	↓0;d¦+t+u
dezagun	V	↓0;d-+*¦--→
gure	PRO	↓0;d¦--
hizkuntza	N	↓0;d¦
.	_	↓0;d¦

EHko	PROPN	↑0;d¦--
arduradun	N	↓0;d¦
sozioekonomikoak	ADJ	↓0;d¦--
energiaren	N	↓0;d¦---
inguruko	ADP	↓0;d¦--
egitasmo	N	↓0;d¦
orokor	ADJ	↓0;d¦
baten	NUM	↓0;d¦--
beharra	N	↓0;d¦--
azpimarratu	VV.PTCP	↓0;d¦
du	V	↓0;d+*+e¦+n
Euskal	N	↓0;d¦
Herrian	N	↓0;d¦--
,	_	↓0;d¦
zeinek	DET	↓0;d¦--
erregaien	N	↓0;d¦--
banaketa	N	↓0;d¦
ere	CONJ	↓0;d¦
jasoko	VV.PTCP	↓0;d¦--
lukeen	V	↓0;d---+*¦-+d+u→
.	_	↓0;d¦

Marka	N	↓0;d¦
hori	DET	↓0;d¦
Joxeanjel	PROPN	↑0¦↓1;d¦
Dolara	PROPN	↑0¦↓1;d¦
bizkaitarrak	ADJ	↓0;d¦---
ezarri	VV.PTCP	↓0;d¦
zuen	V	↓0;d--+*¦+d+u→
,	_	↓0;d¦
orain	ADV	↓0;d¦
18	NUM	↓0;d¦
urte	N	↓0;d¦
,	_	↓0;d¦
eta	CONJ	↓0;d¦
Zelaik	PROPN	↑0¦↓1;d¦-
22	NUM	↓0;d¦
jasoaldi	N	↓0;d¦
egin	VV.PTCP	↓0;d¦
zituen	V	↓0;d----+*¦+d+u→
.	_	↓0;d¦

Gainera	CONJ	↓0;d¦
,	_	↓0;d¦
entrenatzailea	N	↓0;d¦-
ni	PRO	↓0;d¦
zelairatzen	V	↓0;d¦---+u
ari	V	↓0;d¦
da	V	↓0;d-+i+z¦+n
eta	CONJ	↓0;d¦
horrek	DET	↓0;d¦---+i
ere	CONJ	↓0;d¦
konfiantza	N	↓0;d¦
handiagoa	ADJ	↓0;d¦----
ematen	V	↓0;d¦--→
du	V	↓0;d+*+e¦+n
"	_	↓0;d¦
.	_	↓0;d¦

Emakumezkoen	N	↓0;d¦--
480	NUM	↓0;d¦
kiloetakoek	N	↓0;d¦-------
ere	CONJ	↓0;d¦
lehen	NUM	↓0;d¦
jardunaldia	N	↓0;d¦-
dute	V	↓0;d-¦--+k+a+n
.	_	↓0;d¦

Piztu	VV.PTCP	↓0;d¦
bonbila	N	↓0;d¦+l→
eta	CONJ	↓0;d¦
jarri	VV.PTCP	↓0;d¦
zulo	N	↓0;d¦
txiki	ADJ	↓0;d¦
bakar	ADJ	↓0;d¦
bat	NUM	↓0;d¦
duen	V	↓0;d-¦-+k+a→
kartulina	N	↓0;d¦
beltzezko	ADJ	↓0;d¦----
pantaila	N	↓0;d¦
bat	NUM	↓0;d¦
bere	DET	↓0;d¦-+a
aurrean	ADP	↓0;d¦--
.	_	↓0;d¦

NSK-k	PROPN	↑0;d¦--
Gaztela	PROPN	↑0¦↓1;d¦
eta	CONJ	↓0;d¦
Leongo	PROPN	↑0¦↓1;d¦--
Juntara	N	↓0;d¦--
bidalitako	VV.PTCP	↓0;d¦----
txostenaren	N	↓0;d¦----
arabera	ADP	↓0;d¦
,	_	↓0;d¦
"	_	↓0;d¦
urlandaren	N	↓0;d¦---
eta	CONJ	↓0;d¦
arrainengan	N	↓0;d¦-----
isotopo	N	↓0;d¦
erradiaktiboak	ADJ	↓0;d¦--
aurkitu	VV.PTCP	↓0;d¦
dira	V	↓0;d-¦-+z→+n
"	_	↓0;d¦
.	_	↓0;d¦

Bi	NUM	↓0;d¦
aldeen	N	↓0;d¦--
artean	ADP	↓0;d¦--
izandako	VV.PTCP	↓0;d¦----
bi	NUM	↓0;d¦
orduko	N	↓0;d¦--
borroka	N	↓0;d¦
gogorren	ADJ	↓0;d¦---
ondorioz	N	↓0;d¦-
,	_	↓0;d¦
beste	DET	↓0;d¦
18	NUM	↓0;d¦
soldadu	N	↓0;d¦
federal	ADJ	↓0;d¦
zaurituta	VV.PTCP	↓0;d¦--
geratu	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
.	_	↓0;d¦

Atzo	ADV	↓0;d¦
heldu	VV.PTCP	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
adostasunera	N	↓0;d¦---
Alavesekin	PROPN	↑0¦↓1;d¦----
,	_	↓0;d¦
eta	CONJ	↓0;d¦
gasteiztarrek	N	↓0;d¦---
60	NUM	↓0;d¦
milioi	N	↓0;d¦
pezeta	N	↓0;d¦
inguru	ADP	↓0;d¦
jasoko	VV.PTCP	↓0;d¦--
dituzte	V	↓0;d------+*¦+d+u+n
.	_	↓0;d¦

Errobot	N	↓0;d¦
hauek	DET	↓0;d¦
dira	V	↓0;d-¦-+z→+n
Yong-Kooren	PROPN	↑0¦↓1¦↑-3¦↓-2;d¦---
jostailu	N	↓0;d¦
kuttunak	ADJ	↓0;d¦--
.	_	↓0;d¦

ARMADA	N	↓0;d¦
britainiarrak	ADJ	↓0;d¦---
Ipar	N	↓0;d¦
Irlandan	PROPN	↑0¦↓1;d¦-
dituen	V	↓0;d---¦-+k+a→
bi	NUM	↓0;d¦
kuartel	N	↓0;d¦
eta	CONJ	↓0;d¦
beste	DET	↓0;d¦
bi	NUM	↓0;d¦
begiratoki	N	↓0;d¦
eraisteko	V	↓0;d¦-→---+s+i
lanak	N	↓0;d¦--
gaur	ADV	↓0;d¦
goizean	N	↓0;d¦---
hasiko	VV.PTCP	↓0;d¦--
direla	V	↓0;d-¦---+z→+n
iragarri	VV.PTCP	↓0;d¦
zuten	V	↓0;d---+*¦+d+u→
atzo	ADV	↓0;d¦
iturri	N	↓0;d¦
ofizialek	ADJ	↓0;d¦--
.	_	↓0;d¦

Baskoniakoek	N	↑0¦↓1;d¦----
orain	ADV	↓0;d¦
hamar	NUM	↓0;d¦
urte	N	↓0;d¦
Argentinara	PROPN	↑0¦↓1;d¦--
jo	VV.PTCP	↓0;d¦
bazuten	V	↓0;d-----+*¦+d+u→
jokalari	N	↓0;d¦
bila	ADP	↓0;d¦
Euskal	N	↓0;d¦
Herriak	N	↓0;d¦--
"	_	↓0;d¦
ezer	PRO	↓0;d¦
gutxi	ADV	↓0;d¦
"	_	↓0;d¦
ematen	V	↓0;d¦--→
duelako	V	↓0;d+*+e¦-----+n
da	V	↓0;d-+i+z¦+n
,	_	↓0;d¦
Salazarren	PROPN	↑0¦↓1;d¦---
ustez	N	↓0;d¦-
.	_	↓0;d¦

"	_	↓0;d¦
Tamaina	N	↓0;d¦
horretako	DET	↓0;d¦------+i
erantzun	N	↓0;d¦
gehiago	DET	↓0;d¦
eman	VV.PTCP	↓0;d¦
beharko	V	↓0;d¦--+_+i+z+a+n
ditugu	V	↓0;d+*+e¦--→--+n
"	_	↓0;d¦
.	_	↓0;d¦

Arantza	PROPN	↑0¦↓1;d¦
Zulueta	PROPN	↑0¦↓1;d¦
abokatuak	N	↓0;d¦--
azaldu	VV.PTCP	↓0;d¦
zuenez	V	↓0;d--+*¦+d+u→--
,	_	↓0;d¦
Iragi	PROPN	↑0¦↓1;d¦
zaintzen	V	↓0;d¦----+d+u
ari	V	↓0;d¦
ziren	V	↓0;d-¦--+z+a→
poliziek	N	↓0;d¦--+a
arrastaka	ADV	↓0;d¦
eraman	VV.PTCP	↓0;d¦
zuten	V	↓0;d---+*¦+d+u→
eta	CONJ	↓0;d¦
igogailuaren	N	↓0;d¦----
kontra	ADP	↓0;d¦
kolpatu	VV.PTCP	↓0;d¦
zuten	V	↓0;d---+*¦+d+u→
.	_	↓0;d¦

EAEko	PROPN	↑0;d¦--
sozialistek	ADJ	↓0;d¦--+a
iragan	VV.PTCP	↓0;d¦
asteburuan	N	↓0;d¦--
Bilbon	PROPN	↑0¦↓1;d¦-
egin	VV.PTCP	↓0;d¦
zuten	V	↓0;d---+*¦+d+u→
kongresuan	N	↓0;d¦--
izendatuko	VV.PTCP	↓0;d¦--
zutela	V	↓0;d---+*¦--+d+u+n
uste	N	↓0;d¦
zuten	V	↓0;d-¦--+k+a→
,	_	↓0;d¦
baina	CONJ	↓0;d¦
azkenean	ADV	↓0;d¦
astebeteko	N	↓0;d¦--
epea	N	↓0;d¦-
zabaldu	VV.PTCP	↓0;d¦
zen	V	↓0;d+i¦-+a→
,	_	↓0;d¦
ea	_	↓0;d¦
beste	DET	↓0;d¦
hautagairen	N	↓0;d¦---
bat	NUM	↓0;d¦
agertzen	V	↓0;d¦---+u
zen	V	↓0;d+i¦-+a→
.	_	↓0;d¦

Birlandatzeko	V	↓0;d¦-----
garairik	N	↓0;d¦---
egokiena	ADJ	↓0;d¦---
,	_	↓0;d¦
landarearen	N	↓0;d¦----
sasoi	N	↓0;d¦
aktiboa	ADJ	↓0;d¦-
hastera	V	↓0;d¦----+i
doanekoa	V	↓0;d-+j¦----
da	V	↓0;d-+i+z¦+n
.	_	↓0;d¦

Sagardoa	N	↓0;d¦-
dastatzeko	V	↓0;d¦----+u
prest	ADV	↓0;d¦
dagoenean	V	↓0;d--+e¦-→---
irekitzen	V	↓0;d¦----
dira	V	↓0;d-¦-+z→+n
,	_	↓0;d¦
urtarrilaren	N	↓0;d¦----
20tik	NUM	↓0;d¦---
Aste	PROPN	↑0¦↓1¦↑5¦↓-4;d¦+_+s+a+n+t+u
Santura	PROPN	↓0;a_
arte	ADP	↓0;d¦
hain	ADV	↓0;d¦
zuzen	ADJ	↓0;d¦
.	_	↓0;d¦

-	_	↓0;d¦
Ganix	PROPN	↑0¦↓1;d¦
,	_	↓0;d¦
etorri	VV.PTCP	↓0;d¦
!	_	↓0;d¦

Ukanen	V	↓0;d¦--
du	V	↓0;d+*+e¦+n
Tolosak	PROPN	↑0¦↓1;d¦-
ere	CONJ	↓0;d¦
hutsuneren	N	↓0;d¦---
bat	NUM	↓0;d¦
nonbait	ADV	↓0;d¦
.	_	↓0;d¦

Jennifer	PROPN	↑0¦↓1;d¦
Capriatik	PROPN	↑0¦↓1;d¦----
eta	CONJ	↓0;d¦
Magdalena	PROPN	↑0¦↓1;d¦
Maleevak	PROPN	↑0¦↓1;d¦-
jokatuko	VV.PTCP	↓0;d¦--
dute	V	↓0;d+*+e¦--+n
Luxenburgoko	PROPN	↑0¦↓1;d¦--
Irekiko	VV.PTCP	↓0;d¦--
finala	N	↓0;d¦-
.	_	↓0;d¦

Kostunicak	PROPN	↑0¦↓1;d¦-
maiz	ADV	↓0;d¦
esan	VV.PTCP	↓0;d¦
du	V	↓0;d+*+e¦+n
ez	PART	↓0;d¦
duela	V	↓0;d+*+e¦---+n
halakorik	ADJ	↓0;d¦---
egingo	VV.PTCP	↓0;d¦--
,	_	↓0;d¦
agintea	N	↓0;d¦-
berak	DET	↓0;d¦-
hartzen	V	↓0;d¦---+u
badu	V	↓0;d--+*+e¦+n
.	_	↓0;d¦

Nor	PRO	↓0;d¦
dago	V	↓0;d--+e¦+n
barreka	ADV	↓0;d¦+++!→→
,	_	↓0;d¦
e	N	↓0;d¦
?	_	↓0;d¦

Euskal	N	↓0;d¦
Autonomi	N	↓0;d¦+a
Elkartean	N	↓0;d¦--
larrialdietarako	N	↓0;d¦-------
kudeaketa-sistema	N	↓0;d¦
osotua	VV.PTCP	↓0;d¦-
eta	CONJ	↓0;d¦
bateragarria	ADJ	↓0;d¦-
etengabe	ADV	↓0;d¦
erabilgai	ADJ	↓0;d¦
egon	V	↓0;d¦
dadin	V	↓0;d--+*+e¦
bermatzea	V	↓0;d¦---+u
da	V	↓0;d-+i+z¦+n
lege	N	↓0;d¦
honen	DET	↓0;d¦----+a+u
xedea	N	↓0;d¦-
eta	CONJ	↓0;d¦
asmoa	N	↓0;d¦-
.	_	↓0;d¦

Zaleen	ADJ	↓0;d¦--
inguruan	ADP	↓0;d¦--
sortu	VV.PTCP	↓0;d¦
den	V	↓0;d--+i+z+a¦
alarmari	N	↓0;d¦--
buruz	ADP	↓0;d¦
zer	DET	↓0;d¦
deritzozu	V	↓0;d--+i¦---+i
?	_	↓0;d¦

Gutxienez	ADV	↓0;d¦
,	_	↓0;d¦
beste	DET	↓0;d¦
bi	NUM	↓0;d¦
palestinarrek	N	↓0;d¦---
galdu	VV.PTCP	↓0;d¦
zuten	V	↓0;d---+*¦+d+u→
bizia	N	↓0;d¦-
atzo	ADV	↓0;d¦
kolono	N	↓0;d¦
eta	CONJ	↓0;d¦
soldadu	N	↓0;d¦
