czy	O
wtedy	O
jeszcze	O
żyła	R1łćD0a
.	O

Dębski	O
rozejrzał	R1aeR0łć
się	O
po	O
kabinie	R1iaD0e
.	O

Na	1
to	O
decyduję	R2uoR1jwR0ęaI0ć
się	O
teraz	O
,	O
dzisiaj	O
.	O

Krzywulą	R0ąa
wędrowca	R1ciR0aeI0c
podwajał	R0łć
stare	R0ey
swe	R0eóI0j
kroki	D0i
.	O

-	O
Ja	1
pana	D0a
znam	R0mć
.	O

–	O
Ja	1
tylko	O
chcę	R0ęiI0eI0ć
się	O
zobaczyć	O
z	O
więźniarką	R0ąa
Gertrudą	↑R0ąa
von	O
Mogmitz	O
.	O

On	1
na	O
pana	D0a
pracuje	R2uoR1jwR0eaI0ć
.	O

Niewątpliwie	1
jest	R3jbR2eyR1sćD0t
to	O
jedyna	R0ay
użytkowa	R0ay
wartość	O
porozumienia	R0ae
sprzed	O
lat	R2lrR1aoR0tk
.	O

"	O
Daj	R0jć
spokój	O
,	O
gdzie	O
będziesz	R6ęyR5dćD4zD3iD2eD1sD0z
mieszkać	O
?	O
"	O

Chłopiec	1
nie	O
odpowiada	I0ć
.	O

Naraz	1
wszystko	O
się	O
zmieniło	R1łćD0o
,	O
wszystkie	R2keR1ikD0e
wartości	R1cćD0i
mojego	R4oóD2eD1gD0o
życia	R0ae
.	O

Cały	1
świat	O
czekał	R0łć
na	O
tę	R0ęeI0n
decyzję	R0ęa
.	O

Józef	O
Mrozek	O
utonął	R0łć
.	O

-	O
Mogę	R2oóR1gcD0ę
pana	D0a
wsadzić	O
.	O

Żonę	R0ęa
ma	R0aiI0eI0ć
w	O
Stanach	↑R2ayD1cD0h
Zjednoczonych	↑D1cD0h
,	O
dorosłym	D0m
dzieciom	R2ikD0m
powodzi	I0ć
się	O
dobrze	O
.	O

gdzieś	O
tam	O
ktoś	O
coś	O
powiedział	R1aeR0łć
.	O
.	O

Nie	1
tylko	O
ja	O
mam	R1aiR0meI0ć
czarne	R0ey
myśli	D0i
.	O

-	O
Wy	1
zarabiacie	R2cćD1iD0e
na	O
mieszkanie	O
w	O
Polsce	↑R1ckR0ea
?	O

Chcą	R0ąiI0eI0ć
nam	R2nmR1ayD0m
obciąć	O
200	O
ton	I0a
i	O
dać	O
gorszy	R5gzR4ołD3rD2sD1z
.	O

Rozumisz	R1seR0zć
,	O
Dziunia	O
?	O

Wiktor	O
szarpnął	R0łć
zasuwkę	R0ęa
.	O

Lekarze	D0e
opatrzyli	R1lćD0i
stłuczenia	R0ae
,	O
zwichnięcia	R0ae
i	O
złamania	R0ae
u	O
14	O
pacjentów	D1óD0w
.	O

Lekarze	D0e
zdecydowali	R1lćD0i
się	O
na	O
operację	R0ęa
,	O
ale	O
brakowało	R1łćD0o
dawcy	R0ya
.	O

Nie	1
czekając	R2jćD1ąD0c
na	O
odpowiedź	O
siada	I0ć
.	O

U	1
małych	D1cD0h
pacjentów	D1óD0w
lekarze	D0e
stwierdzali	R1lćD0i
najczęściej	D10nD9aD8jR4śsR3ctR2ioD1eD0j
anginę	R0ęa
i	O
nieżyt	O
górnych	D1cD0h
dróg	R1óoI0a
oddechowych	D1cD0h
.	O

–	O
Masz	R2aiR1seR0zć
takie	D0e
męskie	D0e
dłonie	R2nńD1iD0e
,	O
January	O
.	O

Ty	1
coś	O
ćwiczysz	R1sćD0z
?	O

-	O
Co	1
polski	O
Kościół	1
wniesie	R2sśR1ićD0e
do	O
Europy	↑R0ya
narodów	R3oóD1óD0w
?	O

toż	O
do	O
roku	D0u
żadnej	D2nR0jn
nocy	D0y
nie	O
przespała	R1łćD0a
m	R0mbI0yI0ć
.	O
.	O

Z	1
bata	D0a
strzelać	O
mogę	R2oóR1gcD0ę
.	O

Wiemy	R1mdR0yzI0iI0eI0ć
,	O
że	O
wszystko	O
skończyło	R1łćD0o
się	O
dobrze	O
.	O

Zatrzymuje	R2uyR1jwR0eaI0ć
się	O
przed	O
innymi	D1mD0i
drzwiami	D3iD2aD1m
i	O
puka	I0ć
w	O
umówiony	R2oćD1nD0y
sposób	O
.	O

Chociaż	1
faktem	D1eD0m
jest	R3jbR2eyR1sćD0t
,	O
że	O
Hubal	O
okropnie	O
przeżył	R0łć
te	I0n
zdarzenia	R0ae
.	O

Bóstwo	1
wysłuchało	R1łćD0o
prośby	R0ya
o	O
zesłanie	R2nćD1iD0e
mocy	D0y
.	O

Lenin	O
chciał	R1aeR0łć
,	O
żeby	O
kucharka	O
mogła	R3oóR2gcD1łD0a
rządzić	O
państwem	R1eoD0m
.	O

Spluwę	R0ęa
włożę	R0ęyI0ć
do	O
buzi	I0a
,	O
nacisnę	R0ęąI0ć
spust	O
.	O

Warto	1
by	O
tak	O
z	O
czasem	D1eD0m
mieszkanie	O
sobie	R3oiI3e
w	O
mieście	R4eaR3śsR2ctR1ioD0e
zafundować	O
.	O

Jutro	1
nigdy	O
nie	O
umiera	I0ć
.	O

Seans	1
był	R0łć
przerwany	R1nćD0y
.	O

Artyści	R2śsR1ctR0ia
poprowadzą	R0ąiI0ć
biesiadę	R0ęa
śląsko	R0oi
-	O
bawarską	R0ąi
.	O

Konsorcjum	1
umożliwiło	R1łćD0o
by	O
wspólne	R0ey
finansowanie	R2nćD1iD0e
inwestycji	R0ia
.	O

Ostatecznie	1
mogł	R2oóR1gcD0ł
em	R1ebR0myI0ć
przyjść	O
z	O
donosem	D1eD0m
wcześniej	D0j
i	O
nie	O
wchodzić	O
w	O
to	O
tak	O
głęboko	O
.	O

Niestety	1
,	O
Sąd	1
Rejonowy	1
w	O
Kutnie	↑R1ioD0e
nie	O
jest	R3jbR2eyR1sćD0t
w	O
stanie	D1iD0e
takowego	R2eyD1gD0o
uzasadnienia	R0ae
wydać	O
.	O

Ale	1
jest	R3jbR2eyR1sćD0t
to	O
sztuka	O
niema	R0ay
.	O

Teraz	1
zwłoki	O
Odiego	↑D2eD1gD0o
leżą	R0ąeI0ć
w	O
chłodni	I0a
.	O

Część	1
młodych	D1cD0h
osób	R1óoI0a
chce	I1iI0ć
pracować	O
w	O
państwowej	R1eyD0j
firmie	R1iaD0e
,	O
bo	O
to	O
daje	R1jwR0eaI0ć
zabezpieczenie	O
socjalne	R0ey
.	O

Starsza	R2syD1zD0a
kobieta	O
,	O
niestety	O
,	O
uwierzyła	R1łćD0a
w	O
tę	R0ęeI0n
bajeczkę	R0ęa
.	O

W	1
Narzędziowni	I0a
pracuje	R2uoR1jwR0eaI0ć
obecnie	O
258	O
osób	R1óoI0a
.	O

Placówka	1
mieści	I0ć
się	O
przy	O
ulicy	R0ya
Dominikańskiej	↑D1eD0j
.	O

O	1
zaliczeniu	R3eyR2nćD1iD0u
maszyny	R0ya
,	O
urządzenia	R0ae
lub	O
aparatu	D0u
do	O
odpowiedniej	D1eD0j
podgrupy	R0ya
decyduje	R2uoR1jwR0eaI0ć
jej	R2joR1enD0j
przeznaczenie	O
oraz	O
konstrukcja	O
i	O
wyposażenie	O
.	O

Klaskał	R0łć
mu	R1moR0un
prezydent	O
Kwaśniewski	O
oraz	O
zgodnie	O
prawa	R0ay
i	O
lewa	R0ay
strona	O
.	O

Machnął	R0łć
ręką	R0ąa
i	O
zabrał	R0łć
się	O
do	O
swoich	R3oóR2ijD1cD0h
urzędowych	D1cD0h
papierów	D1óD0w
.	O

Wiatr	1
bezpowrotnie	O
zniszczył	R0łć
aż	O
309	O
okazów	D1óD0w
.	O

Oddychał	R0łć
prędko	O
,	O
dławiła	R1łćD0a
go	R1goR0on
flegma	O
.	O

Pozostali	R1lćD0i
śmy	R2śbR1myR0yć
przy	O
napojach	R4oóD2aD1cD0h
.	O

Czy	1
warto	O
kochać	O
?	O

Jest	R3jbR2eyR1sćD0t
także	O
wspólnota	O
terytorialna	R0ay
,	O
kulturowa	R0ay
i	O
polityczna	R0ay
.	O

Bo	1
zemsta	O
,	O
którą	R0ąy
mu	R1moR0un
zapowiedziała	R2aeR1łćD0a
,	O
właśnie	O
stawała	R1łćD0a
się	O
ciałem	R1eoD0m
.	O

W	1
okolicy	R0ya
Goleniowa	↑R2oóD0a
śmiertelnie	O
potrącony	R2oiR1nćD0y
został	R0łć
dzisiaj	O
rowerzysta	O
.	O

Beknie	R1iąR0eć
.	O

Uwierz	I0yI0ć
mi	R1mjR0ia
.	O

–	O
nie	O
jemy	R1mśR0yć
.	O

Podczas	1
niemieckiej	D1eD0j
okupacji	R0ia
spotykali	R1lćD0i
śmy	R2śbR1myR0yć
się	O
,	O
należąc	R1ąeR0cć
do	O
podziemnej	R1eyD0j
literackiej	D1eD0j
Warszawy	↑R0ya
.	O

Chłopiec	1
wyraźnie	O
się	O
tego	D2eD1g
przestraszył	R0łć
.	O

W	1
Paryżu	↑D0u
,	O
grając	R2jćD1ąD0c
na	O
giełdzie	R2zaD1iD0e
,	O
majątek	O
podobno	O
podwoił	R0łć
.	O

Pozostałe	R0ey
kasety	R0ya
zawierały	R1łćD0y
albo	O
muzykę	R0ęa
,	O
albo	O
jakieś	D1e
wywiady	D0y
i	O
przemówienia	R0ae
.	O

Zwycięski	1
zespół	O
uzyska	I0ć
awans	O
.	O

Licytowały	R1łćD0y
śmy	R2śbR1myR0yć
się	O
,	O
kto	O
lepiej	R5ldR4eoR3pbR2irR1ezR0je
zapamiętał	R0łć
.	O

Gdzie	1
się	O
rozgrywa	I0ć
pierwowzór	O
?	O

Byli	R1lćD0i
następni	R0iy
w	O
kolejce	R1ckR0ea
.	O

Sprawy	R0ya
zasadnicze	R0ey
to	O
niemiecka	R0ai
marka	O
i	O
Europa	O
.	O

Czym	R2zoD1yD0m
jest	R3jbR2eyR1sćD0t
TiFC	O
?	O

Weszli	R3sjR2zśR1lćD0i
śmy	R2śbR1myR0yć
do	O
środka	R1keR0ak
.	O

Mirosław	O
Seta	O
,	O
miejscowy	O
strażak	O
,	O
wchodzi	I0ć
meldując	R3uoR2jwR1ąaR0cć
,	O
że	O
sytuacja	O
wydaje	R1jwR0eaI0ć
się	O
opanowana	R1nćD0a
.	O

-	O
ROZMAWIAM	R0mć
,	O
ZAWIERAM	R0mć
ZNAJOMOŚCI	R1cćD0i
.	O

Przeprowadziła	R1łćD0a
się	O
tutaj	O
z	O
Krakowa	↑R2oóD0a
.	O

Zapada	I0ć
mrok	O
,	O
bierze	D4iD3eR1zaR0eć
lekki	O
przymrozek	O
.	O

-	O
Czy	1
pani	O
to	O
nic	O
nie	O
mówi	I0ć
?	O

–	O
Dam	R0mć
sobie	R3oiI3e
radę	R0ęa
.	O

–	O
Dzwonił	R0łć
jakiś	O
Kluba	O
,	O
pytał	R0łć
się	O
,	O
czy	O
wiesz	R1sdI0iI0eI0ć
,	O
że	O
Zając	O
nie	O
żyje	R1jćD0e
.	O

Szeptano	R1nćD0o
,	O
że	O
ma	R0aiI0eI0ć
źle	O
w	O
głowie	R1iaD0e
.	O

tata	O
jest	R3jbR2eyR1sćD0t
tutaj	O
.	O

Organizatorzy	D1zD0y
przygotowali	R1lćD0i
także	O
wiele	O
imprez	I0a
towarzyszących	D4ąD3cR1cćD0h
.	O

Nakręcił	R0łć
.	O

Józinek	O
ochłonie	R1iąR0eć
,	O
sprzątnie	R1iąR0eć
,	O
przeprosimy	R1mćD0y
się	O
.	O

-	O
Szef	1
prosił	R0łć
nas	R2nmR1ayD0s
o	O
pomoc	O
.	O

Nie	1
rezygnuj	R1uoR0jwI0aI0ć
z	O
własnych	D1cD0h
zainteresowań	R0ńnI0iI0e
,	O
nie	O
zaniedbuj	R1uyR0jwI0aI0ć
przyjaciół	R1óeR0łl
.	O

Mógł	R1gcD0ł
by	O
być	O
siedzibą	R0ąa
zarówno	O
giełdy	R0ya
,	O
kina	R0ao
,	O
jak	O
i	O
muzeum	O
.	O

o	O
już	O
zaraz	O
zamykam	R0mć
.	O

Żywię	R0ęć
nadzieję	R0ęa
na	O
Waszą	D0ą
pomoc	O
.	O

Ale	1
ta	R0aeI0n
idylla	O
wspomnień	R0ńnI0iI0e
będzie	R4ęyR3dćD2zD1iD0e
trwała	R1łćD0a
krótko	O
.	O

Dziękował	R0łć
i	O
żegnał	R0łć
się	O
.	O

Zeszyty	D0y
dostał	R0łć
od	O
nauczycielki	R0ia
za	O
sprzątanie	R2nćD1iD0e
lasu	D0u
.	O

Na	1
tym	R1yoD0m
nie	O
kończą	R0ąyI0ć
się	O
ich	R2ioR1cnD0h
problemy	D0y
.	O

Dokąd	1
zdąża	I0ć
i	O
czego	D3zD2eD1g
pragnie	R1iąR0eć
?	O

Parowozy	R2oóD0y
zawsze	O
fascynowały	R1łćD0y
i	O
przerażały	R1łćD0y
.	O

Śpiewa	I0ć
ją	R1joR0ąn
na	O
koncertach	D2aD1cD0h
,	O
bo	O
publika	O
,	O
nie	O
zawsze	O
trzeźwa	R0ay
,	O
domaga	I0ć
się	O
.	O

Minęło	R2ęąR1łćD0o
z	O
pietnaście	O
minut	I0a
i	O
czuł	R0łć
się	O
już	O
całkiem	O
normalnie	O
.	O

Janka	O
nic	O
nie	O
odpowiada	I0ć
i	O
zamyka	I0ć
drzwi	O
.	O

Rozlał	R0łć
,	O
podniósł	R2óeR1sśR0łć
i	O
zaczął	R0łć
sączyć	O
,	O
świdrując	R3uoR2jwR1ąaR0cć
oczami	R4ckR3zoD2aD1mD0i
.	O

Ostra	R0ay
sauna	O
,	O
potem	O
pływa	I0ć
się	O
w	O
basenie	D1iD0e
okolonym	R3oiR2nćD1yD0m
drzewami	R2aoD1mD0i
.	O

Nie	1
zareagował	R0łć
przewodniczący	O
Rady	R0ya
.	O

Bardzo	1
się	O
wzruszyła	R1łćD0a
m	R0mbI0yI0ć
.	O

Stanęły	R2ęąR1łćD0y
wreszcie	O
przed	O
jakimiś	D3iD2m
drzwiami	D3iD2aD1m
.	O

Wysokich	D1cD0h
drabin	I0a
warszawska	R0ai
straż	O
rzeczywiście	O
nie	O
ma	R0aiI0eI0ć
.	O

Nie	1
usłyszał	R1aeR0łć
niczego	D3zD2eD1gD0o
poza	O
niejasnym	D0m
poszumem	D2mD1e
.	O

właśnie	O
zeszła	R3sjR2zśR1łćD0a
m	R0mbI0yI0ć
z	O
tematu	D0u
.	O

Jest	R3jbR2eyR1sćD0t
to	O
też	O
jedna	R1neR0an
z	O
najbardziej	D10nD9aD8jR2ioD1eD0j
trwałych	D1cD0h
zdobyczy	D0y
solidarnościowego	R2eyD1gD0o
przełomu	D0u
.	O

O	1
tej	R0jn
porze	R1zaD0e
morenos	D0s
raczej	O
śpią	R3śsR1iaR0ąć
.	O

Jedziemy	R5dcR4zhR3iaR2ećD1mD0y
do	O
Havru	↑D0u
,	O
ten	O
stary	O
kozioł	O
płaci	I0ć
.	O

-	O
Przestać	1
się	O
mądrzyć	O
,	O
Łapa	O
!	O

W	1
Radlinie	↑D1iD0e
trafiła	R1łćD0a
do	O
szpitala	D0a
.	O

Zwłoki	1
ich	R2ioR1cnD0h
balsamowano	R1nćD0o
przez	O
czterdzieści	O
dni	R1nzI0eI0ń
,	O
a	O
mumie	R0ea
włożono	R2oyR1nćD0o
do	O
trumny	R0ya
drewnianej	R1eyD0j
.	O

Kiedy	1
dziecko	O
nie	O
wróciło	R1łćD0o
do	O
domu	D0u
,	O
rodzina	O
samodzielnie	O
rozpoczęła	R2ęąR1łćD0a
poszukiwania	R0ae
.	O

Dzisiaj	1
widzę	R0ęiI0eI0ć
wszystko	O
!	O

Zdarzały	R1łćD0y
się	O
takie	D0e
anonsy	D0y
wcale	O
często	O
.	O

Potknął	R0łć
się	O
o	O
leżącą	R2ąeR1cćD0ą
na	O
ścieżce	R1ckR0ea
dachówkę	R0ęa
,	O
podniósł	R2óeR1sśR0łć
ją	R1joR0ąn
.	O

Wschodni	1
wiatr	O
ludzi	R4lcR3uzR2dłR1zoI1wI0eI0k
nie	O
popędza	I0ć
do	O
głupstw	I0o
.	O

Najwyraźniej	D11nD10aD9jD0j
ten	O
czas	O
nadszedł	R4seR3zjR2eśR1dćD0ł
.	O

Dawno	1
minęli	R2ęąR1lćD0i
śmy	R2śbR1myR0yć
wzgórze	O
,	O
na	O
którym	D0m
pożegnał	R0łć
em	R1ebR0myI0ć
Cavalerra	↑D0a
.	O

Płacimy	R1mćD0y
i	O
idziemy	D6iD5dD4zR2eśR1mćD0y
na	O
dworzec	O
.	O

-	O
Mama	1
,	O
widział	R1aeR0łć
em	R1ebR0myI0ć
Kuferbluma	↑D0a
!	O

Zwycięzcy	R0ya
grup	I0a
awansowali	R1lćD0i
do	O
półfinałów	D1óD0w
.	O

Sygnaturka	1
znów	O
się	O
odezwała	R1łćD0a
.	O

Następna	R0ay
lokatorka	O
wyprowadziła	R1łćD0a
się	O
bardzo	O
szybko	O
.	O

„	O
Wiem	I3iI3eI3dI3zR0mć
,	O
co	O
pan	O
czuje	R1jćD0e
.	O
.	O
.	O
”	O

Fiokła	O
spała	R1łćD0a
w	O
sąsiednim	D0m
pokoju	R2oóD0u
.	O

Między	1
miniaturowym	D0m
arcydziełem	R1eoD0m
a	O
banalną	R0ąy
grafomanią	R0ąa
wyrasta	I0ć
obszar	O
kompletnej	R1eyD0j
pustki	R0ia
.	O

W	1
pokoju	R2oóD0u
pociemniało	R2aeR1łćD0o
,	O
witraże	D0e
w	O
suficie	D3iD2cR0et
zgasły	R1łnR0yąI0ć
.	O

Był	R0łć
naprawdę	O
duży	O
.	O

Trudniej	R2ioD1eD0j
było	R1łćD0o
się	O
zdecydować	O
,	O
na	O
co	O
pójdę	R1dśR0ęć
.	O

Dawno	1
już	O
widziała	R2aeR1łćD0a
m	R0mbI0yI0ć
,	O
że	O
tu	O
stoisz	R3oaR2ićD1sD0z
.	O

Na	1
groblach	D1cD0h
wybudowano	R1nćD0o
jedenaście	O
betonowych	D1cD0h
śluz	I0a
wałowych	D1cD0h
.	O

Pociski	D0i
waliły	R1łćD0y
bez	O
ustanku	R1keR0uk
.	O

Takiej	D1eD0j
powodzi	R3oóR1zźD0i
nie	O
było	R1łćD0o
od	O
80	O
lat	R2lrR1aoR0tk
.	O

Wyrok	1
,	O
który	O
zapadł	R1dśR0łć
,	O
nie	O
zadowolił	R0łć
chyba	O
nikogo	R2otD1gD0o
.	O

-	O
Wolę	R0ęeI0ć
was	R1ayD0s
niż	O
mój	O
rozsądek	O
.	O

Gasi	I0ć
karbidówkę	R0ęa
wilgotną	R0ąy
dłonią	R2nńD1iD0ą
,	O
jakby	O
gasiła	R1łćD0a
świecę	R0ęa
.	O

Cezary	O
lubi	I0ć
przesiadywać	O
w	O
ogrodzie	R4oóD2zD1iD0e
.	O

A	1
pan	O
ma	R0aiI0eI0ć
?	O

no	O
gdzie	O
jest	R3jbR2eyR1sćD0t
ten	O
dżentelmen	O
?	O

Z	1
jedenastu	R2sśR1tcR0uiI0e
metrów	D1óD0w
Schillaci	O
strzelił	R0łć
nad	O
poprzeczką	R0ąa
.	O

Tego	D2eD1g
wymagała	R1łćD0a
grzeczność	O
.	O

Nawet	1
aspirynę	R0ęa
sprzedaje	R1jwR0eaI0ć
się	O
tylko	O
w	O
najdroższych	D11nD10aD9jR5żgR4siD3zD2yD1cD0h
hotelach	D2aD1cD0h
.	O

Chwalili	R1lćD0i
,	O
a	O
sala	O
była	R1łćD0a
spokojna	R0ay
.	O

To	1
prezent	O
od	O
mojego	R4oóD2eD1gD0o
dyrektora	D0a
teatru	D0u
.	O

Kręciło	R1łćD0o
się	O
tu	O
kilku	R0ua
żołnierzy	D0y
i	O
dwóch	R2óaD1cD0h
sanitariuszy	D0y
,	O
nie	O
było	R1łćD0o
lekarza	D0a
.	O

–	O
Może	1
napisz	R0zaI0ć
do	O
niej	R3noR2inD1eD0j
.	O

Oskarżano	R1nćD0o
nas	R2nmR1ayD0s
,	O
że	O
w	O
Bielicznej	↑R1eaD0j
sprzedali	R1lćD0i
śmy	R2śbR1myR0yć
prywatnemu	R2eyD1mD0u
nabywcy	R0ya
kilkaset	O
hektarów	D1óD0w
wraz	O
z	O
cmentarzem	D1eD0m
i	O
cerkwią	R2wiR1ieR0ąw
.	O

Nie	1
ma	R1mbR0ayI0ć
badań	R0ńnI0iI0e
,	O
nikt	O
nie	O
zajmuje	R2uoR1jwR0eaI0ć
się	O
tym	R1yeR0mn
problemem	D3eD2m
na	O
szerszą	R2soR1zkR0ąi
skalę	R0ęa
.	O

Samoloty	D0y
USA	O
startowały	R1łćD0y
z	O
baz	I0a
w	O
Wietnamie	↑D1iD0e
południowym	D0m
i	O
lotniskowców	R2ciR1óeR0wc
Siódmej	R1eyD0j
Floty	R0ya
.	O

Interpressowska	R0ai
organizacja	O
okazała	R1łćD0a
się	O
dobrze	O
pomyślana	R0ay
.	O
.	O
.	O

Nagrody	R0ya
w	O
postaci	R1cćD0i
płyt	I0a
,	O
kaset	I0a
i	O
gier	R2irR1eaD0r
sponsorował	R0łć
Empik	O
Racibórz	O
.	O

Od	1
którego	R2eyD1gD0o
tygodnia	D5gD4oR2nzR0aeI0ń
dołączyć	O
teścia	R2cćD1iD0a
?	O

Proboszcz	1
uczepił	R0łć
się	O
ostatniego	D2eD1gD0o
słowa	R0ao
.	O

Polska	O
jako	O
państwo	O
i	O
Polacy	↑R1ckD0y
jako	O
Naród	1
byli	R1lćD0i
ofiarami	D1mD0i
tej	R0jn
wojny	R0ya
.	O

Szynkarz	1
kłaniał	R0łć
mu	R1moR0un
się	O
nisko	O
.	O

Ale	1
sam	O
pomysł	O
z	O
nagrodą	R0ąa
uważam	R0mć
za	O
dobry	O
.	O

-	O
Ustalił	R0łć
em	R1ebR0myI0ć
,	O
że	O
nie	O
był	R0łć
prywatnie	O
.	O

Wikipedia	O
,	O
nasz	O
siostrzany	O
projekt	O
,	O
zawiera	I0ć
artykuł	O
na	O
temat	O
nawozów	R3oóD1óD0w
zielonych	D1cD0h
.	O

—	O
Ależ	1
on	O
umrze	I0ć
!	O

wchodzi	I0ć
po	O
schodach	R2ayD1cD0h
i	O
od	O
parteru	D0u
śpiewa	I0ć
.	O
.	O

Księgarnia	1
mieści	I0ć
się	O
na	O
350	O
metrach	D2aD1cD0h
kwadratowych	D1cD0h
.	O

To	1
tylko	O
na	O
początku	R1keR0uk
wyglądało	R1łćD0o
na	O
świetną	R0ąy
zabawę	R0ęa
,	O
przygodę	R0ęa
.	O
.	O
.	O

Żona	1
kamienicznika	D0a
prowadziła	R1łćD0a
sklep	O
z	O
żyrandolami	D2aD1mD0i
i	O
żarówkami	D1mD0i
.	O

Na	1
miejscu	R0ue
zginął	R0łć
pasażer	O
,	O
kierowca	O
z	O
obrażeniami	R2aeD1mD0i
ciała	R0ao
trafił	R0łć
do	O
szpitala	D0a
.	O

"	O
Równość	1
obywateli	D0i
przyniosła	R3oeR2sśR1łćD0a
ze	D0e
sobą	R2oiI2eR0ąiI0e
wyłączenie	R3eyR2nćD1iD0e
od	O
niej	R3noR2inD1eD0j
niewolników	D1óD0w
"	O
.	O

Dyna	O
nie	O
wydawał	R0łć
się	O
obrażony	R3żzR2oiR1nćD0y
.	O

Czyżby	1
oni	D0i
wszyscy	R1ctR0yeI0k
ulegli	R2gcD1lD0i
zbiorowej	R1eyD0j
halucynacji	R0ia
,	O
skoro	O
po	O
powrocie	R3oóR2ctD1iD0e
z	O
kina	R0ao
mówią	R0ąć
,	O
że	O
im	R1ioR0mn
się	O
podobało	R1łćD0o
?	O

–	O
chcesz	R2eiR1seR0zć
się	O
przejść	O
?	O

Ale	1
z	O
drugiej	D1eD0j
strony	R0ya
nie	O
chciał	R1aeR0łć
em	R1ebR0myI0ć
,	O
żeby	O
moja	R2oóD0a
przyjaciółka	O
uznała	R1łćD0a
mnie	R3mjR2naD1iD0e
za	O
wariata	D0a
.	O

Podniosła	R3oeR2sśR1łćD0a
m	R0mbI0yI0ć
oczy	R2ckR1zoD0y
znad	O
talerzyka	D0a
z	O
malinami	D1mD0i
,	O
posypanymi	R3nćD2yD1mD0i
cukrem	R2riR0mr
.	O

Odkąd	1
walczę	R0ęyI0ć
ze	D0e
starą	R0ąa
,	O
on	O
głównie	O
mnie	R3mjR2naD1iD0e
utrzymuje	R2uyR1jwR0eaI0ć
.	O

–	O
jaki	O
jest	R3jbR2eyR1sćD0t
?	O

Zdaniem	D0m
prawnika	D0a
z	O
UMK	O
,	O
minister	O
powinien	O
się	O
na	O
coś	O
zdecydować	O
.	O

Od	1
północy	D0y
rozładowano	R1nćD0o
trzydzieści	O
dwa	O
wagony	D0y
.	O

Wzdłuż	1
alejek	R1ekR0ka
ustawionych	R4oćD3nD2yD1cD0h
zostanie	R2nćD1iD0e
osiemdziesiąt	O
ławek	R1ekR0ka
.	O

Na	1
tym	R1yeR0mn
osiedlu	R0ue
wielu	R0ue
mieszkańców	R3ńnR2ciR1óeR0wc
ma	R0aiI0eI0ć
już	O
telefony	D0y
.	O

-	O
Potem	1
się	O
zacznie	R2nąR1ićD0e
.	O

Zaczęła	R2ęąR1łćD0a
opowiadać	O
o	O
Marii	↑R0ia
.	O

Jedenastkę	R0ęa
przestrzelił	R0łć
także	O
Kolumbijczyk	O
Hamilton	O
Ricard	O
.	O

Nie	1
budzi	I0ć
na	O
dole	R2oóR1lłD0e
wielkich	D1cD0h
sensacji	R0ia
.	O

Jedli	R2dśR1lćD0i
śmy	R2śbR1myR0yć
te	I0n
doskonałe	R0ey
ogórki	R1keR0ik
i	O
zapijali	R1lćD0i
śmy	R2śbR1myR0yć
wódką	R0ąa
.	O

Rozpoczyna	I0ć
się	O
teraz	O
emocjonujący	O
wyścig	O
ze	D0e
zbliżającą	R3jćD2ąD1cD0ą
się	O
burzą	R0ąa
.	O

Ziewając	R2jćD1ąD0c
podali	R1lćD0i
paszporty	D0y
.	O

Mogła	R3oóR2gcD1łD0a
m	R0mbI0yI0ć
spokojnie	O
pisać	O
.	O

Może	1
sanepid	O
na	O
ich	R2ioR1cnD0h
terenie	D1iD0e
był	R0łć
bardziej	R2ioD1eD0j
zdyscyplinowany	R1nćD0y
.	O

-	O
Witam	R0mć
mojego	R4oóD2eD1gD0o
kochanego	R2eyD1gD0o
autora	D0a
!	O

-	O
Jeśli	1
lud	O
przestanie	R2nćD1iD0e
słuchać	O
naszych	D2yD1cD0h
nauk	I0a
,	O
zostanie	R2nćD1iD0e
pożarty	D3aR1teR0yć
przez	O
pogan	I1nI1i
!	O

-	O
I	1
teraz	O
przyjdzie	R3dśR2zćD1iD0e
nam	R2nmR1ayD0m
dochodzić	O
krzywdy	R0ya
przed	O
sądem	D1eD0m
.	O

Wypełniła	R1łćD0a
ją	R1joR0ąn
bez	O
reszty	R0ya
.	O

W	1
Londynie	↑D1iD0e
nie	O
wolno	O
prostytutkom	R1oaD0m
zaczepiać	O
mężczyzn	I0a
na	O
ulicy	R0ya
.	O

Najprościej	D10nD9aD8jR4śsR3ctR2ioD1eD0j
udać	O
się	O
na	O
najbliższą	D9nD8aD7jD3żR1zkR0ąi
stację	R0ęa
benzynową	R0ąy
.	O

–	O
dej	R1eaR0jć
spokój	O
.	O

Jakaś	R1ai
staruszka	O
dreptała	R1łćD0a
z	O
dzbanem	D1eD0m
po	O
wodę	R0ęa
.	O

Wypadła	R2dśR1łćD0a
m	R0mbI0yI0ć
ze	D0e
sklepu	D0u
i	O
pobiegła	R2gcD1łD0a
m	R0mbI0yI0ć
na	O
umówione	R2oćD1nD0e
miejsce	O
.	O

Kpił	R0łć
.	O

